TreeTipLabel,Dataset,Lineage,Subphylogroup,Phylogroup,NewTreeTipLabel,SampleName
8AB1C_25YH80,Baker2023,acera74,E.1,E,Family 8 - Child 2 - Lineage 74 - TP1,8AB1C_25YH80
8AB1C_25YH81,Baker2023,acera74,E.1,E,Family 8 - Child 2 - Lineage 74 - TP1,8AB1C_25YH81
8AB1C_25YH82,Baker2023,acera74,E.1,E,Family 8 - Child 2 - Lineage 74 - TP1,8AB1C_25YH82
8AB1C_25YH83,Baker2023,acera74,E.1,E,Family 8 - Child 2 - Lineage 74 - TP1,8AB1C_25YH83
8AB1C_25YH84,Baker2023,acera74,E.1,E,Family 8 - Child 2 - Lineage 74 - TP1,8AB1C_25YH84
8AB1C_25YH85,Baker2023,acera74,E.1,E,Family 8 - Child 2 - Lineage 74 - TP1,8AB1C_25YH85
8AB1C_25YH86,Baker2023,acera74,E.1,E,Family 8 - Child 2 - Lineage 74 - TP1,8AB1C_25YH86
8AB1C_25YH87,Baker2023,acera74,E.1,E,Family 8 - Child 2 - Lineage 74 - TP1,8AB1C_25YH87
8AB1C_25YH88,Baker2023,acera74,E.1,E,Family 8 - Child 2 - Lineage 74 - TP1,8AB1C_25YH88
8AB1C_25YH89,Baker2023,acera74,E.1,E,Family 8 - Child 2 - Lineage 74 - TP1,8AB1C_25YH89
8AB1C_25YH92,Baker2023,acera74,E.1,E,Family 8 - Child 2 - Lineage 74 - TP1,8AB1C_25YH92
8AB1C_25YH94,Baker2023,acera74,E.1,E,Family 8 - Child 2 - Lineage 74 - TP1,8AB1C_25YH94
8AB1C_25YH95,Baker2023,acera74,E.1,E,Family 8 - Child 2 - Lineage 74 - TP1,8AB1C_25YH95
8AB1C_25YH96,Baker2023,acera74,E.1,E,Family 8 - Child 2 - Lineage 74 - TP1,8AB1C_25YH96
8AB1F_25YH1,Baker2023,acera72,F.3,F,Family 8 - Child 2 - Lineage 72 - TP1,8AB1F_25YH1
8AB1F_25YH10,Baker2023,acera72,F.3,F,Family 8 - Child 2 - Lineage 72 - TP1,8AB1F_25YH10
8AB1F_25YH11,Baker2023,acera6,H.2,H,Family 8 - Child 2 - Lineage 6 - TP1,8AB1F_25YH11
8AB1F_25YH12,Baker2023,acera73,A.3,A,Family 8 - Child 2 - Lineage 73 - TP1,8AB1F_25YH12
8AB1F_25YH13,Baker2023,acera73,A.3,A,Family 8 - Child 2 - Lineage 73 - TP1,8AB1F_25YH13
8AB1F_25YH14,Baker2023,acera72,F.3,F,Family 8 - Child 2 - Lineage 72 - TP1,8AB1F_25YH14
8AB1F_25YH15,Baker2023,acera73,A.3,A,Family 8 - Child 2 - Lineage 73 - TP1,8AB1F_25YH15
8AB1F_25YH16,Baker2023,acera71,F.3,F,Family 8 - Child 2 - Lineage 71 - TP1,8AB1F_25YH16
8AB1F_25YH18,Baker2023,acera73,A.3,A,Family 8 - Child 2 - Lineage 73 - TP1,8AB1F_25YH18
8AB1F_25YH2,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP1,8AB1F_25YH2
8AB1F_25YH20,Baker2023,acera72,F.3,F,Family 8 - Child 2 - Lineage 72 - TP1,8AB1F_25YH20
8AB1F_25YH21,Baker2023,acera72,F.3,F,Family 8 - Child 2 - Lineage 72 - TP1,8AB1F_25YH21
8AB1F_25YH22,Baker2023,acera71,F.3,F,Family 8 - Child 2 - Lineage 71 - TP1,8AB1F_25YH22
8AB1F_25YH23,Baker2023,acera71,F.3,F,Family 8 - Child 2 - Lineage 71 - TP1,8AB1F_25YH23
8AB1F_25YH24,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP1,8AB1F_25YH24
8AB1F_25YH3,Baker2023,acera73,A.3,A,Family 8 - Child 2 - Lineage 73 - TP1,8AB1F_25YH3
8AB1F_25YH5,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP1,8AB1F_25YH5
8AB1F_25YH6,Baker2023,acera72,F.3,F,Family 8 - Child 2 - Lineage 72 - TP1,8AB1F_25YH6
8AB1F_25YH7,Baker2023,acera72,F.3,F,Family 8 - Child 2 - Lineage 72 - TP1,8AB1F_25YH7
8AB1F_25YH8,Baker2023,acera72,F.3,F,Family 8 - Child 2 - Lineage 72 - TP1,8AB1F_25YH8
8AB1F_25YH9,Baker2023,acera68,C.1,C,Family 8 - Child 2 - Lineage 68 - TP1,8AB1F_25YH9
8AB1K_25YH53,Baker2023,acera66,F.3,F,Family 8 - Child 2 - Lineage 66 - TP1,8AB1K_25YH53
8AB1K_25YH55,Baker2023,acera73,A.3,A,Family 8 - Child 2 - Lineage 73 - TP1,8AB1K_25YH55
8AB1K_25YH60,Baker2023,acera72,F.3,F,Family 8 - Child 2 - Lineage 72 - TP1,8AB1K_25YH60
8AB1K_25YH64,Baker2023,acera71,F.3,F,Family 8 - Child 2 - Lineage 71 - TP1,8AB1K_25YH64
8AB1N_25YH25,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP1,8AB1N_25YH25
8AB1N_25YH26,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP1,8AB1N_25YH26
8AB1N_25YH27,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP1,8AB1N_25YH27
8AB1N_25YH28,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP1,8AB1N_25YH28
8AB1N_25YH29,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP1,8AB1N_25YH29
8AB1N_25YH30,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP1,8AB1N_25YH30
8AB1N_25YH31,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP1,8AB1N_25YH31
8AB1N_25YH32,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP1,8AB1N_25YH32
8AB1N_25YH34,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP1,8AB1N_25YH34
8AB1N_25YH35,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP1,8AB1N_25YH35
8AB1N_25YH36,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP1,8AB1N_25YH36
8AB1N_25YH37,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP1,8AB1N_25YH37
8AB1N_25YH38,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP1,8AB1N_25YH38
8AB1N_25YH39,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP1,8AB1N_25YH39
8AB1N_25YH40,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP1,8AB1N_25YH40
8AB1N_25YH41,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP1,8AB1N_25YH41
8AB1N_25YH42,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP1,8AB1N_25YH42
8AB1N_25YH43,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP1,8AB1N_25YH43
8AB1N_25YH45,Baker2023,acera73,A.3,A,Family 8 - Child 2 - Lineage 73 - TP1,8AB1N_25YH45
8AB1N_25YH47,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP1,8AB1N_25YH47
8AB1N_25YH48,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP1,8AB1N_25YH48
8AB3C_24YA71,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3C_24YA71
8AB3C_24YA73,Baker2023,acera73,A.3,A,Family 8 - Child 2 - Lineage 73 - TP3,8AB3C_24YA73
8AB3C_24YA76,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3C_24YA76
8AB3C_24YA78,Baker2023,acera73,A.3,A,Family 8 - Child 2 - Lineage 73 - TP3,8AB3C_24YA78
8AB3C_24YA80,Baker2023,acera73,A.3,A,Family 8 - Child 2 - Lineage 73 - TP3,8AB3C_24YA80
8AB3C_24YA81,Baker2023,acera66,F.3,F,Family 8 - Child 2 - Lineage 66 - TP3,8AB3C_24YA81
8AB3C_24YA82,Baker2023,acera74,E.1,E,Family 8 - Child 2 - Lineage 74 - TP3,8AB3C_24YA82
8AB3C_24YA83,Baker2023,acera73,A.3,A,Family 8 - Child 2 - Lineage 73 - TP3,8AB3C_24YA83
8AB3C_24YA84,Baker2023,acera74,E.1,E,Family 8 - Child 2 - Lineage 74 - TP3,8AB3C_24YA84
8AB3C_24YA86,Baker2023,acera73,A.3,A,Family 8 - Child 2 - Lineage 73 - TP3,8AB3C_24YA86
8AB3C_24YA87,Baker2023,acera73,A.3,A,Family 8 - Child 2 - Lineage 73 - TP3,8AB3C_24YA87
8AB3C_24YA88,Baker2023,acera66,F.3,F,Family 8 - Child 2 - Lineage 66 - TP3,8AB3C_24YA88
8AB3C_24YA89,Baker2023,acera73,A.3,A,Family 8 - Child 2 - Lineage 73 - TP3,8AB3C_24YA89
8AB3C_24YA90,Baker2023,acera74,E.1,E,Family 8 - Child 2 - Lineage 74 - TP3,8AB3C_24YA90
8AB3C_24YA91,Baker2023,acera74,E.1,E,Family 8 - Child 2 - Lineage 74 - TP3,8AB3C_24YA91
8AB3C_24YA92,Baker2023,acera73,A.3,A,Family 8 - Child 2 - Lineage 73 - TP3,8AB3C_24YA92
8AB3F_24YA1,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3F_24YA1
8AB3F_24YA10,Baker2023,acera6,H.2,H,Family 8 - Child 2 - Lineage 6 - TP3,8AB3F_24YA10
8AB3F_24YA11,Baker2023,acera72,F.3,F,Family 8 - Child 2 - Lineage 72 - TP3,8AB3F_24YA11
8AB3F_24YA12,Baker2023,acera6,H.2,H,Family 8 - Child 2 - Lineage 6 - TP3,8AB3F_24YA12
8AB3F_24YA13,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3F_24YA13
8AB3F_24YA14,Baker2023,acera6,H.2,H,Family 8 - Child 2 - Lineage 6 - TP3,8AB3F_24YA14
8AB3F_24YA15,Baker2023,acera72,F.3,F,Family 8 - Child 2 - Lineage 72 - TP3,8AB3F_24YA15
8AB3F_24YA16,Baker2023,acera74,E.1,E,Family 8 - Child 2 - Lineage 74 - TP3,8AB3F_24YA16
8AB3F_24YA17,Baker2023,acera72,F.3,F,Family 8 - Child 2 - Lineage 72 - TP3,8AB3F_24YA17
8AB3F_24YA19,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3F_24YA19
8AB3F_24YA2,Baker2023,acera72,F.3,F,Family 8 - Child 2 - Lineage 72 - TP3,8AB3F_24YA2
8AB3F_24YA21,Baker2023,acera72,F.3,F,Family 8 - Child 2 - Lineage 72 - TP3,8AB3F_24YA21
8AB3F_24YA22,Baker2023,acera7,C.1,C,Family 8 - Child 2 - Lineage 7 - TP3,8AB3F_24YA22
8AB3F_24YA23,Baker2023,acera72,F.3,F,Family 8 - Child 2 - Lineage 72 - TP3,8AB3F_24YA23
8AB3F_24YA24,Baker2023,acera6,H.2,H,Family 8 - Child 2 - Lineage 6 - TP3,8AB3F_24YA24
8AB3F_24YA3,Baker2023,acera6,H.2,H,Family 8 - Child 2 - Lineage 6 - TP3,8AB3F_24YA3
8AB3F_24YA4,Baker2023,acera6,H.2,H,Family 8 - Child 2 - Lineage 6 - TP3,8AB3F_24YA4
8AB3F_24YA5,Baker2023,acera6,H.2,H,Family 8 - Child 2 - Lineage 6 - TP3,8AB3F_24YA5
8AB3F_24YA6,Baker2023,acera72,F.3,F,Family 8 - Child 2 - Lineage 72 - TP3,8AB3F_24YA6
8AB3F_24YA7,Baker2023,acera72,F.3,F,Family 8 - Child 2 - Lineage 72 - TP3,8AB3F_24YA7
8AB3F_24YA8,Baker2023,acera71,F.3,F,Family 8 - Child 2 - Lineage 71 - TP3,8AB3F_24YA8
8AB3F_24YA9,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3F_24YA9
8AB3K_24YA49,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3K_24YA49
8AB3K_24YA51,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3K_24YA51
8AB3K_24YA52,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3K_24YA52
8AB3K_24YA53,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3K_24YA53
8AB3K_24YA54,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3K_24YA54
8AB3K_24YA56,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3K_24YA56
8AB3K_24YA60,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3K_24YA60
8AB3K_24YA64,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3K_24YA64
8AB3K_24YA65,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3K_24YA65
8AB3K_24YA67,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3K_24YA67
8AB3N_24YA25,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3N_24YA25
8AB3N_24YA26,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3N_24YA26
8AB3N_24YA27,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3N_24YA27
8AB3N_24YA28,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3N_24YA28
8AB3N_24YA29,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3N_24YA29
8AB3N_24YA30,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3N_24YA30
8AB3N_24YA31,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3N_24YA31
8AB3N_24YA33,Baker2023,acera73,A.3,A,Family 8 - Child 2 - Lineage 73 - TP3,8AB3N_24YA33
8AB3N_24YA34,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3N_24YA34
8AB3N_24YA35,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3N_24YA35
8AB3N_24YA36,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3N_24YA36
8AB3N_24YA37,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3N_24YA37
8AB3N_24YA38,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3N_24YA38
8AB3N_24YA39,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3N_24YA39
8AB3N_24YA40,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3N_24YA40
8AB3N_24YA41,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3N_24YA41
8AB3N_24YA42,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3N_24YA42
8AB3N_24YA43,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3N_24YA43
8AB3N_24YA44,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3N_24YA44
8AB3N_24YA45,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3N_24YA45
8AB3N_24YA46,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3N_24YA46
8AB3N_24YA48,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP3,8AB3N_24YA48
8AB4C_25YA74,Baker2023,acera74,E.1,E,Family 8 - Child 2 - Lineage 74 - TP4,8AB4C_25YA74
8AB4C_25YA80,Baker2023,acera73,A.3,A,Family 8 - Child 2 - Lineage 73 - TP4,8AB4C_25YA80
8AB4C_25YA83,Baker2023,acera66,F.3,F,Family 8 - Child 2 - Lineage 66 - TP4,8AB4C_25YA83
8AB4C_25YA84,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4C_25YA84
8AB4C_25YA86,Baker2023,acera74,E.1,E,Family 8 - Child 2 - Lineage 74 - TP4,8AB4C_25YA86
8AB4C_25YA87,Baker2023,acera7,C.1,C,Family 8 - Child 2 - Lineage 7 - TP4,8AB4C_25YA87
8AB4C_25YA89,Baker2023,acera7,C.1,C,Family 8 - Child 2 - Lineage 7 - TP4,8AB4C_25YA89
8AB4C_25YA91,Baker2023,acera71,F.3,F,Family 8 - Child 2 - Lineage 71 - TP4,8AB4C_25YA91
8AB4C_25YA92,Baker2023,acera7,C.1,C,Family 8 - Child 2 - Lineage 7 - TP4,8AB4C_25YA92
8AB4C_25YA94,Baker2023,acera74,E.1,E,Family 8 - Child 2 - Lineage 74 - TP4,8AB4C_25YA94
8AB4C_25YA96,Baker2023,acera71,F.3,F,Family 8 - Child 2 - Lineage 71 - TP4,8AB4C_25YA96
8AB4F_25YA1,Baker2023,acera72,F.3,F,Family 8 - Child 2 - Lineage 72 - TP4,8AB4F_25YA1
8AB4F_25YA10,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4F_25YA10
8AB4F_25YA11,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4F_25YA11
8AB4F_25YA12,Baker2023,acera6,H.2,H,Family 8 - Child 2 - Lineage 6 - TP4,8AB4F_25YA12
8AB4F_25YA13,Baker2023,acera68,C.1,C,Family 8 - Child 2 - Lineage 68 - TP4,8AB4F_25YA13
8AB4F_25YA14,Baker2023,acera68,C.1,C,Family 8 - Child 2 - Lineage 68 - TP4,8AB4F_25YA14
8AB4F_25YA16,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4F_25YA16
8AB4F_25YA17,Baker2023,acera72,F.3,F,Family 8 - Child 2 - Lineage 72 - TP4,8AB4F_25YA17
8AB4F_25YA18,Baker2023,acera68,C.1,C,Family 8 - Child 2 - Lineage 68 - TP4,8AB4F_25YA18
8AB4F_25YA21,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4F_25YA21
8AB4F_25YA24,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4F_25YA24
8AB4F_25YA3,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4F_25YA3
8AB4F_25YA4,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4F_25YA4
8AB4F_25YA5,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4F_25YA5
8AB4F_25YA6,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4F_25YA6
8AB4F_25YA7,Baker2023,acera72,F.3,F,Family 8 - Child 2 - Lineage 72 - TP4,8AB4F_25YA7
8AB4F_25YA8,Baker2023,acera72,F.3,F,Family 8 - Child 2 - Lineage 72 - TP4,8AB4F_25YA8
8AB4F_25YA9,Baker2023,acera73,A.3,A,Family 8 - Child 2 - Lineage 73 - TP4,8AB4F_25YA9
8AB4K_25YA49,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4K_25YA49
8AB4K_25YA50,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4K_25YA50
8AB4K_25YA51,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4K_25YA51
8AB4K_25YA53,Baker2023,acera72,F.3,F,Family 8 - Child 2 - Lineage 72 - TP4,8AB4K_25YA53
8AB4K_25YA55,Baker2023,acera72,F.3,F,Family 8 - Child 2 - Lineage 72 - TP4,8AB4K_25YA55
8AB4K_25YA56,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4K_25YA56
8AB4K_25YA58,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4K_25YA58
8AB4K_25YA59,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4K_25YA59
8AB4K_25YA60,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4K_25YA60
8AB4K_25YA61,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4K_25YA61
8AB4K_25YA62,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4K_25YA62
8AB4K_25YA63,Baker2023,acera73,A.3,A,Family 8 - Child 2 - Lineage 73 - TP4,8AB4K_25YA63
8AB4K_25YA64,Baker2023,acera71,F.3,F,Family 8 - Child 2 - Lineage 71 - TP4,8AB4K_25YA64
8AB4K_25YA66,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4K_25YA66
8AB4K_25YA67,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4K_25YA67
8AB4K_25YA69,Baker2023,acera72,F.3,F,Family 8 - Child 2 - Lineage 72 - TP4,8AB4K_25YA69
8AB4K_25YA70,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4K_25YA70
8AB4K_25YA71,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4K_25YA71
8AB4K_25YA72,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4K_25YA72
8AB4N_25YA25,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4N_25YA25
8AB4N_25YA26,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4N_25YA26
8AB4N_25YA27,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4N_25YA27
8AB4N_25YA28,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4N_25YA28
8AB4N_25YA29,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4N_25YA29
8AB4N_25YA30,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4N_25YA30
8AB4N_25YA33,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4N_25YA33
8AB4N_25YA34,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4N_25YA34
8AB4N_25YA35,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4N_25YA35
8AB4N_25YA36,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4N_25YA36
8AB4N_25YA38,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4N_25YA38
8AB4N_25YA39,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4N_25YA39
8AB4N_25YA40,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4N_25YA40
8AB4N_25YA42,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4N_25YA42
8AB4N_25YA43,Baker2023,acera70,K.1.2,K,Family 8 - Child 2 - Lineage 70 - TP4,8AB4N_25YA43
8AC1_S-84,Baker2023,acera67,K.1.2,K,Family 8 - Child 3 - Lineage 67 - TP1,8AC1_S-84
8AC1C_25YC6,Baker2023,acera71,F.3,F,Family 8 - Child 3 - Lineage 71 - TP1,8AC1C_25YC6
8AC1C_25YC7,Baker2023,acera69,H.2,H,Family 8 - Child 3 - Lineage 69 - TP1,8AC1C_25YC7
8AC1C_X0407,Baker2023,acera67,K.1.2,K,Family 8 - Child 3 - Lineage 67 - TP1,8AC1C_X0407
8AC1C_X0425,Baker2023,acera69,H.2,H,Family 8 - Child 3 - Lineage 69 - TP1,8AC1C_X0425
8AC1C_X0436,Baker2023,acera67,K.1.2,K,Family 8 - Child 3 - Lineage 67 - TP1,8AC1C_X0436
8AC4C_23YAC73,Baker2023,acera67,K.1.2,K,Family 8 - Child 3 - Lineage 67 - TP4,8AC4C_23YAC73
8AC4C_23YAC74,Baker2023,acera67,K.1.2,K,Family 8 - Child 3 - Lineage 67 - TP4,8AC4C_23YAC74
8AC4C_23YAC76,Baker2023,acera67,K.1.2,K,Family 8 - Child 3 - Lineage 67 - TP4,8AC4C_23YAC76
8AC4C_23YAC79,Baker2023,acera67,K.1.2,K,Family 8 - Child 3 - Lineage 67 - TP4,8AC4C_23YAC79
8AC4C_23YAC80,Baker2023,acera67,K.1.2,K,Family 8 - Child 3 - Lineage 67 - TP4,8AC4C_23YAC80
8AC4C_23YAC81,Baker2023,acera67,K.1.2,K,Family 8 - Child 3 - Lineage 67 - TP4,8AC4C_23YAC81
8AC4C_23YAC82,Baker2023,acera67,K.1.2,K,Family 8 - Child 3 - Lineage 67 - TP4,8AC4C_23YAC82
8AC4C_23YAC83,Baker2023,acera67,K.1.2,K,Family 8 - Child 3 - Lineage 67 - TP4,8AC4C_23YAC83
8AC4C_9YC66,Baker2023,acera67,K.1.2,K,Family 8 - Child 3 - Lineage 67 - TP4,8AC4C_9YC66
8AC4C_9YC67,Baker2023,acera67,K.1.2,K,Family 8 - Child 3 - Lineage 67 - TP4,8AC4C_9YC67
8AC4C_9YC68,Baker2023,acera67,K.1.2,K,Family 8 - Child 3 - Lineage 67 - TP4,8AC4C_9YC68
8AC4C_9YC69,Baker2023,acera67,K.1.2,K,Family 8 - Child 3 - Lineage 67 - TP4,8AC4C_9YC69
8AC4C_9YC72,Baker2023,acera67,K.1.2,K,Family 8 - Child 3 - Lineage 67 - TP4,8AC4C_9YC72
8AC4C_9YC73,Baker2023,acera67,K.1.2,K,Family 8 - Child 3 - Lineage 67 - TP4,8AC4C_9YC73
8AC4C_9YC77,Baker2023,acera67,K.1.2,K,Family 8 - Child 3 - Lineage 67 - TP4,8AC4C_9YC77
8AC4C_9YC79,Baker2023,acera67,K.1.2,K,Family 8 - Child 3 - Lineage 67 - TP4,8AC4C_9YC79
8AC4C_9YC84,Baker2023,acera67,K.1.2,K,Family 8 - Child 3 - Lineage 67 - TP4,8AC4C_9YC84
8AC4C_9YC85,Baker2023,acera67,K.1.2,K,Family 8 - Child 3 - Lineage 67 - TP4,8AC4C_9YC85
8AC4C_9YC86,Baker2023,acera67,K.1.2,K,Family 8 - Child 3 - Lineage 67 - TP4,8AC4C_9YC86
8AC4C_9YC88,Baker2023,acera67,K.1.2,K,Family 8 - Child 3 - Lineage 67 - TP4,8AC4C_9YC88
8AC4C_9YC89,Baker2023,acera67,K.1.2,K,Family 8 - Child 3 - Lineage 67 - TP4,8AC4C_9YC89
